29042021	2019	5373	2021	242	
25052021	2021	1135	2021	377	
25052021	2021	1137	2021	378	
25052021	2021	1139	2021	749	
25052021	2021	1140	2021	557	
25052021	2021	1141	2021	750	
25052021	2021	1142	2021	379	
25052021	2021	1143	2021	751	
25052021	2021	1145	2021	689	
25052021	2021	1146	2021	629	
25052021	2021	1147	2021	690	
25052021	2021	1148	2021	436	
25052021	2021	1149	2021	437	
25052021	2021	1151	2021	380	
25052021	2021	1153	2021	558	
25052021	2021	1154	2021	559	
25052021	2021	1156	2021	807	
25052021	2021	1159	2021	691	
25052021	2021	1160	2021	496	
25052021	2021	1161	2021	438	
25052021	2021	1168	2021	808	
25052021	2021	1171	2021	439	
25052021	2021	1175	2021	440	
25052021	2021	1176	2021	441	
29042021	2019	5320	2021	285	
29042021	2021	28	2021	253	
25052021	2021	386	2021	698	
25052021	2021	387	2021	449	
25052021	2021	390	2021	640	
25052021	2021	391	2021	755	
25052021	2021	392	2021	699	
25052021	2021	396	2021	503	
25052021	2021	398	2021	641	
25052021	2021	399	2021	320	
25052021	2021	400	2021	756	
25052021	2021	402	2021	504	
25052021	2021	405	2021	700	
25052021	2021	407	2021	386	
25052021	2021	410	2021	321	
25052021	2021	413	2021	642	
25052021	2021	414	2021	568	
25052021	2021	415	2021	450	
25052021	2021	416	2021	322	
25052021	2021	417	2021	643	
25052021	2021	418	2021	701	
25052021	2021	420	2021	323	
25052021	2021	421	2021	451	
25052021	2021	422	2021	387	
25052021	2021	429	2021	570	
25052021	2021	430	2021	324	
25052021	2021	431	2021	388	
25052021	2021	436	2021	571	
25052021	2021	442	2021	325	
25052021	2021	443	2021	572	
25052021	2021	444	2021	644	
25052021	2021	446	2021	645	
25052021	2021	447	2021	505	
25052021	2021	448	2021	506	
25052021	2021	449	2021	758	
29042021	2021	326	2021	249	
29042021	2021	327	2021	226	
29042021	2021	328	2021	313	
29042021	2021	329	2021	314	
29042021	2021	332	2021	236	
29042021	2021	333	2021	291	
29042021	2021	334	2021	257	
29042021	2021	335	2021	279	
29042021	2021	336	2021	223	
29042021	2021	337	2021	268	
29042021	2021	338	2021	237	
29042021	2021	339	2021	280	
25052021	2021	453	2021	389	
25052021	2021	454	2021	390	
25052021	2021	455	2021	507	
25052021	2021	457	2021	573	
25052021	2021	459	2021	508	
25052021	2021	460	2021	702	
25052021	2021	461	2021	759	
25052021	2021	462	2021	646	
25052021	2021	464	2021	452	
25052021	2021	465	2021	453	
25052021	2021	466	2021	703	
25052021	2021	471	2021	391	
25052021	2021	472	2021	326	
25052021	2021	473	2021	327	
25052021	2021	474	2021	392	
25052021	2021	476	2021	454	
25052021	2021	477	2021	647	
25052021	2021	478	2021	328	
29042021	2021	340	2021	315	
29042021	2019	6111	2021	275	
29042021	2019	6115	2021	263	
29042021	2019	6120	2021	220	
25052021	2021	481	2021	329	
25052021	2021	485	2021	393	
25052021	2021	487	2021	760	
25052021	2021	490	2021	509	
25052021	2021	491	2021	330	
25052021	2021	492	2021	331	
25052021	2021	494	2021	574	
25052021	2021	495	2021	648	
25052021	2021	496	2021	510	
25052021	2021	497	2021	394	
25052021	2021	498	2021	704	
25052021	2021	499	2021	761	
25052021	2021	500	2021	395	
25052021	2021	501	2021	575	
25052021	2021	505	2021	705	
25052021	2021	506	2021	455	
25052021	2021	507	2021	649	
25052021	2021	508	2021	650	
25052021	2021	511	2021	576	
25052021	2021	514	2021	332	
25052021	2021	517	2021	457	
25052021	2021	518	2021	706	
25052021	2021	520	2021	333	
25052021	2021	521	2021	762	
25052021	2021	522	2021	396	
25052021	2021	523	2021	577	
25052021	2021	524	2021	511	
25052021	2021	525	2021	707	
25052021	2021	526	2021	651	
25052021	2021	529	2021	708	
25052021	2021	531	2021	763	
25052021	2021	532	2021	652	
25052021	2021	533	2021	334	
29042021	2019	5219	2021	231	
29042021	2019	6026	2021	261	
29042021	2019	5268	2021	219	
29042021	2019	5279	2021	251	
29042021	2019	5280	2021	241	
26042021	2021	298	2021	214	
29042021	2021	300	2021	221	
29042021	2021	302	2021	309	
29042021	2019	5194	2021	284	
25052021	2021	534	2021	578	
25052021	2021	535	2021	458	
25052021	2021	538	2021	653	
25052021	2021	540	2021	459	
25052021	2021	541	2021	460	
25052021	2021	542	2021	336	
25052021	2021	548	2021	709	
25052021	2021	550	2021	397	
25052021	2021	553	2021	764	
25052021	2021	554	2021	579	
25052021	2021	556	2021	512	
25052021	2021	558	2021	337	
25052021	2021	560	2021	338	
25052021	2021	562	2021	462	
25052021	2021	564	2021	765	
25052021	2021	565	2021	398	
25052021	2021	568	2021	513	
25052021	2021	572	2021	766	
25052021	2021	575	2021	710	
25052021	2021	577	2021	580	
25052021	2021	579	2021	767	
25052021	2021	580	2021	654	
25052021	2021	581	2021	768	
25052021	2021	582	2021	769	
25052021	2021	584	2021	339	
29042021	2019	6607	2021	264	
25052021	2021	585	2021	514	
25052021	2021	586	2021	711	
25052021	2021	588	2021	340	
25052021	2021	591	2021	713	
25052021	2021	594	2021	581	
25052021	2021	596	2021	399	
25052021	2021	598	2021	655	
25052021	2021	599	2021	463	
25052021	2021	601	2021	515	
25052021	2021	602	2021	516	
25052021	2021	603	2021	770	
25052021	2021	604	2021	714	
25052021	2021	606	2021	341	
25052021	2021	607	2021	771	
25052021	2021	609	2021	517	
25052021	2021	610	2021	715	
25052021	2021	612	2021	342	
29042021	2019	6682	2021	245	
25052021	2021	615	2021	400	
25052021	2021	616	2021	518	
25052021	2021	618	2021	716	
25052021	2021	619	2021	464	
25052021	2021	621	2021	343	
25052021	2021	622	2021	519	
25052021	2021	624	2021	582	
25052021	2021	627	2021	717	
25052021	2021	628	2021	773	
25052021	2021	633	2021	520	
25052021	2021	634	2021	718	
25052021	2021	635	2021	719	
25052021	2021	636	2021	656	
25052021	2021	637	2021	583	
29042021	2019	6554	2021	224	
25052021	2021	643	2021	521	
25052021	2021	644	2021	401	
25052021	2021	648	2021	522	
25052021	2021	651	2021	344	
25052021	2021	655	2021	721	
25052021	2021	656	2021	346	
25052021	2021	657	2021	584	
25052021	2021	659	2021	585	
25052021	2021	660	2021	523	
25052021	2021	661	2021	586	
25052021	2021	662	2021	347	
25052021	2021	663	2021	722	
25052021	2021	664	2021	587	
25052021	2021	665	2021	467	
25052021	2021	666	2021	402	
25052021	2021	667	2021	658	
25052021	2021	928	2021	615	
25052021	2021	929	2021	416	
25052021	2021	930	2021	364	
25052021	2021	935	2021	791	
25052021	2021	936	2021	678	
25052021	2021	941	2021	538	
25052021	2021	944	2021	365	
25052021	2021	948	2021	486	
25052021	2021	955	2021	366	
25052021	2021	956	2021	616	
25052021	2021	958	2021	739	
25052021	2021	959	2021	487	
25052021	2021	960	2021	539	
25052021	2021	961	2021	367	
25052021	2021	962	2021	679	
25052021	2021	963	2021	540	
25052021	2021	964	2021	792	
25052021	2021	965	2021	417	
25052021	2021	966	2021	617	
25052021	2021	967	2021	618	
25052021	2021	972	2021	418	
25052021	2021	974	2021	619	
25052021	2021	975	2021	541	
25052021	2021	976	2021	680	
25052021	2021	980	2021	419	
25052021	2021	984	2021	368	
25052021	2021	986	2021	420	
25052021	2021	989	2021	421	
25052021	2021	992	2021	369	
25052021	2021	669	2021	524	
25052021	2021	670	2021	723	
25052021	2021	671	2021	774	
25052021	2021	674	2021	724	
25052021	2021	676	2021	775	
25052021	2021	679	2021	468	
25052021	2021	680	2021	588	
25052021	2021	683	2021	469	
25052021	2021	684	2021	348	
25052021	2021	688	2021	349	
25052021	2021	693	2021	403	
25052021	2021	694	2021	659	
25052021	2021	695	2021	525	
25052021	2021	696	2021	350	
25052021	2021	697	2021	526	
25052021	2021	699	2021	527	
25052021	2021	705	2021	589	
25052021	2021	709	2021	591	
25052021	2021	710	2021	592	
25052021	2021	711	2021	528	
25052021	2021	713	2021	725	
25052021	2021	714	2021	661	
25052021	2021	715	2021	662	
25052021	2021	717	2021	776	
25052021	2021	718	2021	777	
25052021	2021	719	2021	529	
25052021	2021	721	2021	470	
25052021	2021	997	2021	620	
25052021	2021	998	2021	543	
25052021	2021	999	2021	740	
25052021	2021	1001	2021	488	
25052021	2021	1004	2021	544	
25052021	2021	1010	2021	741	
25052021	2021	724	2021	351	
25052021	2021	727	2021	594	
25052021	2021	728	2021	726	
25052021	2021	729	2021	663	
25052021	2021	732	2021	595	
25052021	2021	734	2021	664	
25052021	2021	735	2021	778	
25052021	2021	736	2021	596	
25052021	2021	737	2021	471	
25052021	2021	738	2021	597	
25052021	2021	742	2021	352	
25052021	2021	743	2021	598	
25052021	2021	744	2021	472	
25052021	2021	745	2021	405	
25052021	2021	747	2021	665	
25052021	2021	749	2021	599	
25052021	2021	750	2021	600	
25052021	2021	751	2021	601	
25052021	2021	757	2021	666	
25052021	2021	758	2021	779	
25052021	2021	762	2021	780	
25052021	2021	767	2021	667	
25052021	2021	768	2021	781	
25052021	2021	773	2021	727	
25052021	2021	775	2021	728	
25052021	2021	779	2021	406	
25052021	2021	781	2021	473	
25052021	2021	783	2021	530	
25052021	2021	784	2021	729	
25052021	2021	785	2021	407	
25052021	2021	789	2021	669	
25052021	2021	790	2021	354	
25052021	2021	791	2021	408	
25052021	2021	1018	2021	545	
25052021	2021	1020	2021	681	
25052021	2021	1021	2021	489	
25052021	2021	1025	2021	490	
25052021	2021	1026	2021	793	
25052021	2021	1027	2021	794	
25052021	2021	1028	2021	491	
25052021	2021	1030	2021	744	
25052021	2021	1031	2021	422	
25052021	2021	1032	2021	423	
25052021	2021	1033	2021	745	
25052021	2021	1040	2021	546	
25052021	2021	1042	2021	424	
25052021	2021	1043	2021	682	
25052021	2021	1047	2021	795	
25052021	2021	1048	2021	621	
25052021	2021	1049	2021	796	
25052021	2021	1050	2021	746	
25052021	2021	1051	2021	371	
25052021	2021	1052	2021	547	
25052021	2021	1053	2021	425	
25052021	2021	1057	2021	747	
25052021	2021	1058	2021	548	
25052021	2021	1059	2021	622	
25052021	2021	1060	2021	372	
25052021	2021	1061	2021	427	
25052021	2021	1063	2021	798	
25052021	2021	1064	2021	799	
25052021	2021	1065	2021	549	
25052021	2021	1067	2021	550	
25052021	2021	1068	2021	683	
25052021	2021	792	2021	531	
25052021	2021	793	2021	532	
25052021	2021	798	2021	783	
25052021	2021	801	2021	670	
25052021	2021	802	2021	475	
25052021	2021	803	2021	476	
25052021	2021	804	2021	409	
25052021	2021	805	2021	477	
25052021	2021	807	2021	602	
25052021	2021	809	2021	603	
25052021	2021	810	2021	784	
25052021	2021	811	2021	478	
25052021	2021	814	2021	785	
25052021	2021	817	2021	479	
25052021	2021	818	2021	671	
25052021	2021	819	2021	730	
25052021	2021	820	2021	786	
25052021	2021	821	2021	787	
25052021	2021	822	2021	672	
25052021	2021	823	2021	604	
25052021	2021	824	2021	355	
25052021	2021	826	2021	673	
25052021	2021	827	2021	731	
25052021	2021	1069	2021	428	
25052021	2021	1071	2021	551	
25052021	2021	1072	2021	492	
25052021	2021	1074	2021	429	
25052021	2021	1078	2021	430	
25052021	2021	1079	2021	684	
25052021	2021	1084	2021	552	
25052021	2021	1085	2021	431	
25052021	2021	1086	2021	625	
25052021	2021	1087	2021	493	
25052021	2021	1088	2021	553	
25052021	2021	1089	2021	800	
25052021	2021	1090	2021	432	
25052021	2021	1091	2021	626	
25052021	2021	1092	2021	685	
25052021	2021	1093	2021	686	
25052021	2021	1098	2021	801	
25052021	2021	1099	2021	802	
25052021	2021	1100	2021	803	
25052021	2021	1101	2021	494	
25052021	2021	1106	2021	373	
25052021	2021	1107	2021	554	
25052021	2021	1108	2021	804	
25052021	2021	1109	2021	687	
25052021	2021	1115	2021	374	
25052021	2021	1116	2021	748	
25052021	2021	1117	2021	555	
25052021	2021	1119	2021	627	
25052021	2021	1120	2021	433	
25052021	2021	1122	2021	434	
29042021	2021	303	2021	295	
29042021	2021	304	2021	306	
29042021	2021	305	2021	254	
29042021	2021	306	2021	297	
29042021	2021	307	2021	300	
29042021	2021	308	2021	289	
29042021	2021	310	2021	310	
29042021	2021	311	2021	255	
29042021	2021	312	2021	277	
29042021	2021	315	2021	311	
29042021	2021	316	2021	233	
29042021	2021	317	2021	234	
29042021	2021	318	2021	308	
29042021	2021	319	2021	312	
29042021	2021	321	2021	266	
29042021	2021	324	2021	267	
29042021	2021	325	2021	235	
25052021	2021	1123	2021	375	
25052021	2021	1125	2021	376	
25052021	2021	1126	2021	435	
25052021	2021	1128	2021	688	
25052021	2021	1130	2021	806	
25052021	2021	1131	2021	556	
25052021	2021	829	2021	410	
25052021	2021	830	2021	356	
25052021	2021	831	2021	605	
25052021	2021	832	2021	606	
25052021	2021	834	2021	607	
25052021	2021	836	2021	480	
25052021	2021	837	2021	732	
25052021	2021	842	2021	608	
25052021	2021	844	2021	357	
25052021	2021	847	2021	411	
25052021	2021	849	2021	674	
25052021	2021	850	2021	609	
25052021	2021	852	2021	733	
25052021	2021	853	2021	734	
25052021	2021	858	2021	533	
25052021	2021	860	2021	675	
25052021	2021	861	2021	534	
25052021	2021	863	2021	412	
25052021	2021	864	2021	481	
25052021	2021	869	2021	788	
25052021	2021	878	2021	413	
25052021	2021	879	2021	414	
25052021	2021	882	2021	789	
25052021	2021	883	2021	358	
25052021	2021	889	2021	359	
25052021	2021	892	2021	482	
29042021	2019	405	2021	218	
29042021	2019	2506	2021	283	
